Name	Count
Total count: 	135695
author	6035
company stationers	1118
cadell strand	 762
dodsley pall-mall	 569
roberts near oxford-arms warwick-lane	 550
roberts warwick-lane	 481
booksellers	 413
roberts	 381
m cooper globe pater-noster-row	 349
johnson no st paul's church-yard	 347
r dodsley pall-mall	 345
johnson	 320
almon opposite burlington-house piccadilly	 301
author are be	 299
debrett opposite burlington-house piccadilly	 295
editor	 265
debrett opposite burlington house piccadilly	 254
proprietors	 253
millar strand	 249
cooper globe pater-noster-row	 242
cadell	 220
c dilly poultry	 220
john morphew near stationers-hall	 215
johnson st paul's church-yard	 208
edward husband honorable house commons	 206
roberts oxford-arms warwick-lane	 206
john stockdale piccadilly	 205
m cooper	 204
dodsley	 193
moore near st paul's	 193
debrett	 188
john wyat rose st paul's church-yard	 187
p brooksby deacon blare back	 182
m cooper pater-noster-row	 178
robinson	 178
john clark bible crown poultry near cheapside	 177
r tonson strand	 173
james knapton crown st paul's church-yard	 172
r dodsley	 165
john stockdale	 164
john stockdale opposite burlington-house piccadilly	 156
millar	 155
cooper	 150
tonson	 150
companie stationers	 144
w webb near st paul's	 143
f c rivington	 142
moore	 142
f c rivington no st paul's church-yard	 141
baker black-boy pater-noster-row	 134
r dodsley tully's head pall-mall	 130
wright	 130
john bell	 129
kearsley	 129
thomas simmons bull mouth near aldersgate	 127
almon	 121
ric chiswell rose crown st paul's church-yard	 121
baldwin near oxford-arms warwick-lane	 119
e curll	 118
m cooper globe pater-noster row	 117
becket corner adelphi strand	 116
e newbery	 112
r baldwin	 111
peter wilson dame-street	 110
proprietors under direction john bell british library strand bookseller his royal highness prince wales	 106
r tonson	 106
watts	 105
kearsly no fleet-street	 104
jacob tonson	 102
murray no fleet-street	 102
robinson paternoster-row	 102
john wright kings head old bayley	 100
william creech	 100
baker	  99
bew pater-noster-row	  98
newbery bible sun st paul's church-yard	  98
richard chiswell rose crown st paul's church-yard	  98
r tonson s draper strand	  98
jacob tonson within grays-inn gate next grays-inn lane	  97
cooke	  96
henry lintot	  96
john clark	  96
kearsley no fleet-street	  96
roberts near oxford arms warwick-lane	  96
baldwin	  94
f coles vere wright clarke	  94
walter kettilby bishop's head st paul's church-yard	  94
baldwin warwick-lane	  93
becket p de hondt strand	  93
warner black-boy pater-noster-row	  93
jonah bowyer rose ludgate-street	  92
wilkie st paul's church-yard	  92
john stockdale opposite burlington house piccadilly	  91
wilkie no st paul's church-yard	  91
c cooke no paternoster-row	  90
johnson no st paul's church yard	  90
c dilly	  89
cooper globe pater-noster row	  89
booksellers town country	  88
dm	  88
kearsly	  88
cadell jun w davies successors mr cadell strand	  87
james john knapton crown st paul's church-yard	  87
john morphew	  87
edward charles dilly	  86
f coles vere wright	  86
morphew near stationers-hall	  86
stockdale opposite burlington-house piccadilly	  86
w owen	  86
charles dilly	  85
charles dilly poultry	  85
horton	  85
w strahan cadell strand	  85
e newbery corner st paul's church-yard	  83
wilkie	  83
iohn wright	  82
harrison co	  81
w lane leadenhall-street	  81
edward husbands	  80
proprietors under direction john bell	  80
harrison co no paternoster-row	  79
newbery	  78
randal taylor near stationers-hall	  78
robert urie	  77
smith	  77
debrett piccadilly	  75
